Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
CB3 0AZ,Yes,52.212403,0.104801,543904,259219,TL439592,"Castle","Cambridge, unparished area",1994-05-01,,16,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BA,No,52.212102,0.112047,544400,259200,TL443591,"Castle","Cambridge, unparished area",1992-08-01,1994-05-01,19,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017958
CB3 0BB,Yes,52.212281,0.112612,544438,259221,TL444592,"Castle","Cambridge, unparished area",1980-01-01,,21,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BD,Yes,52.21187,0.112723,544447,259176,TL444591,"Castle","Cambridge, unparished area",1980-01-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BE,Yes,52.211346,0.113124,544476,259118,TL444591,"Castle","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BG,Yes,52.210777,0.113258,544487,259055,TL444590,"Castle","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BH,Yes,52.211663,0.111953,544395,259151,TL443591,"Castle","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BJ,Yes,52.211302,0.111335,544354,259110,TL443591,"Castle","Cambridge, unparished area",1980-01-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BL,Yes,52.212501,0.110616,544301,259241,TL443592,"Castle","Cambridge, unparished area",1980-01-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BN,Yes,52.212476,0.109502,544225,259237,TL442592,"Castle","Cambridge, unparished area",1980-01-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BP,Yes,52.212334,0.112161,544407,259226,TL444592,"Castle","Cambridge, unparished area",1980-01-01,,20,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BQ,Yes,52.211262,0.111773,544384,259106,TL443591,"Castle","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BS,Yes,52.212855,0.111205,544340,259282,TL443592,"Castle","Cambridge, unparished area",1980-01-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BT,Yes,52.213242,0.111692,544372,259326,TL443593,"Castle","Cambridge, unparished area",1984-02-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BU,Yes,52.211148,0.110128,544272,259090,TL442590,"Castle","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BW,Yes,52.213007,0.11102,544327,259299,TL443592,"Castle","Cambridge, unparished area",1980-01-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BX,Yes,52.212956,0.111576,544365,259294,TL443592,"Castle","Cambridge, unparished area",1991-09-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BY,Yes,52.212173,0.111626,544371,259207,TL443592,"Castle","Cambridge, unparished area",1985-10-01,,20,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0BZ,Yes,52.212517,0.110984,544326,259244,TL443592,"Castle","Cambridge, unparished area",1985-04-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DA,No,52.213053,0.109165,544200,259300,TL442593,"Castle","Cambridge, unparished area",1991-09-01,1996-12-01,23,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017958
CB3 0DB,Yes,52.214035,0.11009,544260,259411,TL442594,"Castle","Cambridge, unparished area",1980-01-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DD,Yes,52.213763,0.109213,544201,259379,TL442593,"Castle","Cambridge, unparished area",1980-01-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017957
CB3 0DE,Yes,52.214225,0.098929,543497,259410,TL434594,"Castle","Cambridge, unparished area",1993-08-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DF,Yes,52.21464,0.106648,544023,259471,TL440594,"Castle","Cambridge, unparished area",1980-01-01,,25,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DG,Yes,52.214274,0.104991,543911,259428,TL439594,"Castle","Cambridge, unparished area",1980-01-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DH,Yes,52.219117,0.099907,543548,259956,TL435599,"Castle","Cambridge, unparished area",1980-01-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DJ,No,52.216392,0.094111,543161,259642,TL431596,"Castle","Cambridge, unparished area",1980-01-01,2017-09-01,26,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DL,Yes,52.22132,0.095355,543230,260192,TL432601,"Castle","Cambridge, unparished area",1980-01-01,,27,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DN,Yes,52.211641,0.104136,543861,259133,TL438591,"Castle","Cambridge, unparished area",1994-05-01,,15,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DP,Yes,52.216582,0.101368,543656,259677,TL436596,"Castle","Cambridge, unparished area",1980-01-01,,24,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DQ,Yes,52.217736,0.102505,543730,259808,TL437598,"Castle","Cambridge, unparished area",1980-01-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DR,Yes,52.213636,0.10524,543930,259357,TL439593,"Castle","Cambridge, unparished area",1980-01-01,,21,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DS,Yes,52.212981,0.103145,543789,259280,TL437592,"Castle","Cambridge, unparished area",1980-01-01,,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DT,Yes,52.216752,0.100687,543609,259695,TL436596,"Castle","Cambridge, unparished area",1980-01-01,,26,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DU,Yes,52.214543,0.112837,544446,259473,TL444594,"Castle","Cambridge, unparished area",1990-02-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0DW,Yes,52.214401,0.091018,542956,259414,TL429594,"Castle","Cambridge, unparished area",1981-09-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DX,Yes,52.214586,0.102357,543730,259457,TL437594,"Castle","Cambridge, unparished area",1980-01-01,,20,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0DY,Yes,52.211844,0.092757,543083,259133,TL430591,"Newnham","Cambridge, unparished area",1987-04-01,,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0DZ,Yes,52.214851,0.103658,543818,259489,TL438594,"Castle","Cambridge, unparished area",1980-01-01,,20,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EA,Yes,52.217749,0.100486,543592,259805,TL435598,"Castle","Cambridge, unparished area",1992-01-01,,25,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EB,No,52.213027,0.110627,544300,259300,TL442593,"Castle","Cambridge, unparished area",1981-09-01,1998-06-01,24,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017958
CB3 0EE,Yes,52.211325,0.107766,544110,259105,TL441591,"Castle","Cambridge, unparished area",1980-01-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0EF,No,52.215457,0.098885,543490,259547,TL434595,"Castle","Cambridge, unparished area",2005-09-01,2006-03-01,25,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EG,Yes,52.211044,0.104356,543878,259067,TL438590,"Newnham","Cambridge, unparished area",1980-01-01,,15,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EH,Yes,52.209042,0.103164,543803,258842,TL438588,"Newnham","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EJ,Yes,52.208235,0.103521,543830,258753,TL438587,"Newnham","Cambridge, unparished area",1980-01-01,,14,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017986
CB3 0EL,Yes,52.211749,0.096559,543343,259130,TL433591,"Newnham","Cambridge, unparished area",1980-01-01,,20,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EN,Yes,52.210767,0.098985,543512,259026,TL435590,"Newnham","Cambridge, unparished area",1980-01-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EP,Yes,52.213093,0.088482,542787,259264,TL427592,"Newnham","Cambridge, unparished area",1980-01-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EQ,Yes,52.209822,0.099776,543569,258922,TL435589,"Newnham","Cambridge, unparished area",1980-01-01,,16,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0ER,No,52.211646,0.087142,542700,259100,TL427590,"Newnham","Cambridge, unparished area",1992-01-01,1994-05-01,21,England,2019-05-29,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01017984
CB3 0ES,Yes,52.210706,0.08843,542791,258998,TL427589,"Newnham","Cambridge, unparished area",1980-01-01,,21,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0ET,Yes,52.212978,0.079988,542207,259234,TL422592,"Newnham","Cambridge, unparished area",1980-01-01,,22,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EU,Yes,52.214314,0.08734,542705,259397,TL427593,"Castle","Cambridge, unparished area",1980-01-01,,21,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EW,Yes,52.211051,0.097419,543404,259054,TL434590,"Newnham","Cambridge, unparished area",1980-01-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0EX,Yes,52.213711,0.086051,542619,259327,TL426593,"Castle","Cambridge, unparished area",1980-01-01,,21,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EY,Yes,52.214254,0.089679,542865,259395,TL428593,"Castle","Cambridge, unparished area",1980-01-01,,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0EZ,Yes,52.214954,0.092318,543043,259478,TL430594,"Castle","Cambridge, unparished area",1980-01-01,,26,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017956
CB3 0FA,Yes,52.208837,0.090435,542934,258794,TL429587,"Newnham","Cambridge, unparished area",2003-09-01,,17,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0FB,No,52.211165,0.093516,543137,259059,TL431590,"Newnham","Cambridge, unparished area",2002-12-01,2013-05-01,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0FD,Yes,52.210945,0.09172,543015,259031,TL430590,"Newnham","Cambridge, unparished area",2001-06-01,,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0FE,No,52.211041,0.09291,543096,259044,TL430590,"Newnham","Cambridge, unparished area",2001-06-01,2002-12-01,18,England,2019-05-29,"Approximate to within 50 metres",E01017984
CB3 0FF,Yes,52.209816,0.093496,543140,258909,TL431589,"Newnham","Cambridge, unparished area",2002-12-01,,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0FL,No,52.213771,0.112771,544444,259387,TL444593,"Castle","Cambridge, unparished area",2006-07-01,2009-06-01,23,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0FN,Yes,52.212735,0.105842,543974,259258,TL439592,"Castle","Cambridge, unparished area",2001-12-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017958
CB3 0FS,Yes,52.210421,0.086512,542661,258962,TL426589,"Newnham","Cambridge, unparished area",2009-05-01,,19,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
CB3 0FT,Yes,52.209126,0.089307,542856,258824,TL428588,"Newnham","Cambridge, unparished area",2005-09-01,,18,England,2019-05-29,"Within the building of the matched address closest to the postcode mean",E01017984
